1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	VALIDATION	ORIGIN	CLUSTER	TABLE	CELL	NAME_COL1	NAME_COL2	ENTITY_COL1	PREDICATE	ENTITY_COL2
0	1	12	5	2,4	69	1	3	11	11	1	11	10	1,1	11	11	0,0006337422	0,0036611365	0,0040554614	0,902766929	1	1	1	9	9	0	0	0	0	0	9	0,75	9	0,8181818182	9	0,8181818182	0	1	1	1	0	0	1	1	0	0	290	10404	1477	1	2467	2470	58	2202	2470	2470	1991	1991	1986	2832	0,8060728745	0,7012711864	1310	1	f	1310	957374.1	1:1:3	event_year@2	flag_bearer@3	https://en.wikipedia.org/wiki/2016_Summer_Olympics :Q8613	P1344-1 :participant of@en	https://en.wikipedia.org/wiki/Bakhodir_Jalolov :Q23060341
0	12	12	3	4	34	2	1	11	11	1	3	11	0,2727272727	11	11	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	9	54	0	0	0	0	0	10	0,8333333333	10	0,9090909091	10	0,9090909091	0	1	1	1	0	0	1	1	0	0	32	1966	144	11	2249	2235	565	1365	2258	1726	1308	1046	1295	3946	0,6060254925	0,3281804359	929	1	f	929	631061.12	7:2:1	club@3	player@3	https://en.wikipedia.org/wiki/Skonto_FC :Q223823	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Juris_Laiz%C4%81ns :Q520202
0	1	57	8	7,125	733	3	6	62	48	1,2916666667	17	5	3,4	62	18	3,29375598658716E-05	0,2055602751	0,1123884671	1,829015738	1	1	1	71	17	0	1	0	0	0	10	0,1754385965	10	0,1612903226	1	0,0555555556	1	1	1	1	17	0	1	1	1	1	70	846719	634821	1	5050	4246	272	11	5030	468	470	8	470	5011	0,0170940171	0,093793654	3890	1	f	3890	925657.1	49:3:6	team@3	tyre@3	https://en.wikipedia.org/wiki/United_Kingdom :Q145	P17-1 :country@en	https://en.wikipedia.org/wiki/Avon_Rubber :Q791296
0	2	44	4	11	50	-1	1	37	37	1	1	37	0,027027027	37	37	0,002894945	0,003574861	0,0115412255	0,309747092	1	1	1	0	17	0	1	0	0	0	12	0,2727272727	12	0,3243243243	12	0,3243243243	1	1	1	1	0	0	-1	1	0	0	579	514	64	38	369378	369898	15923	80041	369879	363350	108812	108081	107621	503325	0,2974569974	0,2138200964	6	1	f	6	293386.2	13:-1:1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Virginia_Madsen :Q229784	P161-1 :cast member@en	https://en.wikipedia.org/wiki/Star_Trek:_Voyager :Q156329
0	2	1	8	0,125	3	-1	0	1	1	1	1	1	1	1	1	0,000074175	6,49796025205359E-05	4,05812796307177E-05	1,6012211323	1	1	1	0	9	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	-1	1	0	0	6	2	1	1	1338	1507	470	1063	1507	1223	75	56	75	1659	0,0457890433	0,0452079566	416	1	f	416	631430.2	2:-1:0	protag_article@3	athlet**athlet@3	https://en.wikipedia.org/wiki/Myanmar_at_the_2012_Summer_Olympics :Q141172	P3022 :flag bearer@en	https://en.wikipedia.org/wiki/Zaw_Win_Thet :Q8067296
0	24	22	6	3,6666666667	135	5	2	22	23	0,9565217391	8	23	0,347826087	23	23	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	55	10	0	0	0	0	0	22	1	22	0,9565217391	22	0,9565217391	0	1	1	1	0	0	1	1	0	0	32	1966	524	7	15181	15782	1917	9592	15783	11908	14148	10661	14148	16940	0,8952804837	0,8351829988	284	1	f	284	246126.24	5:5:2	club@3	player@3	https://en.wikipedia.org/wiki/FC_Dynamo_Kyiv :Q179075	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Sergei_Pavlovich_Baltacha :Q552337
0	3	7	14	0,5	18	-1	1	6	6	1	1	2	0,5	6	2	0,0002438865	3,75680391043098E-06	0,0001329218	0,0282632544	1	1	1	0	10	0	0	0	0	0	1	0,1428571429	1	0,1666666667	1	0,5	1	1	1	1	0	0	-1	1	0	0	317	1	1	50	1126	1126	81	44	1126	207	566	68	131	1303	0,3285024155	0,1005372218	1709	1	f	1709	954259.3	1:-1:1	protag_article@3	team@3	https://en.wikipedia.org/wiki/Erlana_Larkins :Q3056687	P647 :drafted by@en	https://en.wikipedia.org/wiki/New_York_Liberty :Q974705
0	2	22	7	3,1428571429	64	-1	1	15	15	1	1	14	0,0714285714	15	14	0,0006509318	0,0007251724	0,0012402468	0,5847000681	1	1	1	0	148	0	0	0,3	0	0,3	8	0,3636363636	8	0,5333333333	8	0,5714285714	1	1	1	1	0	11	-1	1	0	0	989	1214	17	1	41914	66537	2116	17056	66472	42493	137	114	122	57024	0,0026827948	0,0021394501	38	1	f	38	999068.2	4:-1:1	protag_article@3	1__gold@3	https://en.wikipedia.org/wiki/2015_Arab_Athletics_Championships :Q19881549	P710 :participant@en	https://en.wikipedia.org/wiki/Malika_Akkaoui :Q964067
0	1	24	11	2,1818181818	76	2	1	6	6	1	6	6	1	6	6	0,0100515036	0,0074077839	0,0135108044	0,5482859276	1	1	1	9	20	0	0	0	0	0	1	0,0416666667	1	0,1666666667	1	0,1666666667	1	1	1	1	0	0	1	2	1	0	12798	484	81	1	1138	1138	126	613	1135	634	26	12	23	3685	0,0189274448	0,0062415197	1030	1	f	1030	453083.1	23:2:1	leagu**divi@3	season**season@2	https://en.wikipedia.org/wiki/Cypriot_First_Division :Q155965	P527 :has part@en	https://en.wikipedia.org/wiki/2016%E2%80%9317_Cypriot_First_Division :Q23756432
0	2	14	4	3,5	78	3	2	12	12	1	12	4	3	12	12	0,0055794217	5,46047080004503E-06	0,0031061523	0,0017579533	1	1	1	23	10	0	0	0,1818181818	0,1875	0,1875	8	0,5714285714	8	0,6666666667	8	0,6666666667	1	1	1	1	0	0	1	1	0	0	58817	6	1	58817	605093	406086	80362	21	605095	97620	299275	60646	299267	549029	0,6212456464	0,5450841395	2	1	f	2	351286.2	4:3:2	player@3	posit@3	https://en.wikipedia.org/wiki/Gr%C3%A9gory_Sertic :Q31783	P413 :position played on team / speciality@en	https://en.wikipedia.org/wiki/Midfielder :Q193592
0	3	4	4	1	12	-1	1	4	4	1	1	1	1	4	1	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	0	53	0	0	0	0	0	4	1	4	1	1	1	1	1	1	1	0	0	-1	1	0	0	846719	70	1	255031	138639	138639	4006	236	138639	14270	49669	2551	49669	148627	0,1787666433	0,3341855787	9	1	f	9	1013716.3	3:-1:1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/FeralpiSal%C3%B2 :Q31821	P17 :country@en	https://en.wikipedia.org/wiki/Italy :Q38
0	5	7	4	1,75	11	-1	2	5	5	1	1	2	0,5	5	2	0,0040020227	0,0001395041	0,0024227702	0,0575804116	1	1	1	0	9	0	0	0	0,5	0,5	4	0,5714285714	4	0,8	1	0,5	1	1	1	1	0	0	-1	1	0	1	7434	14	1	16	1779	2144	614	211	2144	962	1058	441	943	2466	0,4584199584	0,3824006488	292	1	f	292	94628.5	2:-1:2	protag_article@3	label@3	https://en.wikipedia.org/wiki/Machine_Dreams :Q6723640	P264 :record label@en	https://en.wikipedia.org/wiki/Peacefrog_Records :Q1316345
0	1	25	5	5	38	3	1	9	9	1	6	9	0,6666666667	9	9	0,0008120812	0,0022243774	0,0015381007	1,4461844651	1	1	1	10	17	0	1	0	0	0	6	0,24	6	0,6666666667	6	0,6666666667	1	1	1	1	0	0	1	1	0	0	26	275	2	2	12947	12595	3962	8009	12944	8376	5940	3275	834	37046	0,3909980898	0,022512552	265	1	f	265	884242.1	9:3:1	director@3	titl@3	https://en.wikipedia.org/wiki/Christian_Schwochow :Q1081838	P58-1 :screenwriter@en	https://en.wikipedia.org/wiki/Die_Unsichtbare :Q1217049
0	3	54	7	7,7142857143	132	3	4	39	39	1	39	25	1,56	39	39	0,0612012844	4,87729251860022E-05	0,0354855256	0,0013744456	1	1	1	10	87	0	0	0	0	0	33	0,6111111111	33	0,8461538462	33	0,8461538462	1	1	1	1	0	1	1	1	0	0	372150	8	1	5355	32771	31818	6460	2583	32771	14301	10163	2515	9470	47482	0,1758618278	0,1994439998	189	1	f	189	18492.3	10:3:4	name@3	nation@3	https://en.wikipedia.org/wiki/Yauhen_Tsurkin :Q8050332	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/Belarus :Q184
0	1	8	4	2	24	0	1	8	8	1	6	8	0,75	8	8	4,87729251860022E-05	0,0612012844	0,0354855256	1,7246830449	1	1	1	86	9	0	0	0,347826087	0	0,347826087	8	1	8	1	8	1	0	1	1	1	1	0	1	1	0	0	8	372150	40836	1	23676	23676	88	1448	23676	1498	22908	1389	22705	23925	0,9272363151	0,9490073145	69	1	f	69	707818.1	6:0:1	countri@3	player@3	https://en.wikipedia.org/wiki/Finland :Q33	P27-1 :country of citizenship@en	https://en.wikipedia.org/wiki/Jarkko_Nieminen :Q10270
0	1	28	13	2,1538461538	76	-1	0	27	27	1	1	8	0,125	27	8	0,0071338212	0,0006410811	0,0133908223	0,0478746636	1	1	1	0	16	0	0	0	0	0	27	0,9642857143	27	1	8	1	1	1	1	1	0	7	-1	1	0	1	1966	32	9	804	28845	28845	1938	658	28843	11516	26117	9716	26089	32367	0,8436957277	0,806037013	111	1	f	111	880301.1	7:-1:0	protag_article@3	club**club@3	https://en.wikipedia.org/wiki/Chris_Greenacre :Q2964726	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Cardiff_City_FC :Q18662
0	2	37	5	7,4	107	-1	3	15	16	0,9375	1	5	0,2	16	5	0,0045668757	0,0009934781	0,0026388426	0,3764824927	1	1	1	0	96	0	1	0	0,2	0,2	10	0,2702702703	10	0,625	1	0,2	1	1	1	1	0	77	-1	1	0	0	675	41	1	27	7110	7662	967	2464	7658	3860	608	193	350	13986	0,05	0,025025025	169	1	f	169	756872.2	21:-1:3	protag_article@3	recipi@3	https://en.wikipedia.org/wiki/Spirited_Away :Q155653	P57 :director@en	https://en.wikipedia.org/wiki/Hayao_Miyazaki :Q55400
0	1	4	7	0,5714285714	12	5	3	4	4	1	4	3	1,3333333333	4	4	0,0428263414	0,0037944375	0,0233986849	0,1621645614	1	1	1	55	66	0	0	0	0	0	1	0,25	1	0,25	1	0,25	1	1	1	1	0	11	1	1	0	0	22677	6	1	1779	8993	9235	2510	2460	9227	8544	107	82	107	10487	0,0095973783	0,0102031086	208	1	f	208	1052838.1	1:5:3	oppon@3	tournament@3	https://en.wikipedia.org/wiki/Sandy_Gumulya :Q4264154	P19 :place of birth@en	https://en.wikipedia.org/wiki/Jakarta :Q3630
0	1	12	4	3	69	1	0	11	11	1	11	11	1	11	11	0,0006893735	0,0040745159	0,0022489576	1,8117353194	1	1	1	11	11	0	0	0,2857142857	0	0,2857142857	7	0,5833333333	7	0,6363636364	7	0,6363636364	0	1	1	1	0	0	1	1	0	0	17	6453	1	1	1041	1040	237	286	1041	310	669	156	594	1178	0,5032258065	0,5042444822	2621	1	f	2621	257977.1	4:1:0	locat@3	team@3	https://en.wikipedia.org/wiki/Lanchkhuti :Q956922	P159-1 :headquarters location@en	https://en.wikipedia.org/wiki/FC_Guria_Lanchkhuti :Q1949782
0	2	236	3	78,6666666667	319	2	0	92	91	1,010989011	91	49	1,8571428571	89	89	0,0060814137	0,0011855337	0,0034563608	0,3430005736	1	1	1	16	9	1	0	0	0	0	80	0,3389830508	80	0,8988764045	80	0,8988764045	1	1	1	1	0	0	1	1	0	1	621	56	1	8	1883	1906	1797	1179	1912	1832	1705	1629	1617	4495	0,8891921397	0,3597330367	1727	1	f	1727	1042146.2	133:2:0	album@3	artist@3	https://en.wikipedia.org/wiki/Sanctified_(album) :Q7415666	P175 :performer@en	https://en.wikipedia.org/wiki/Morgana_Lefay :Q1263144
0	1	1	8	0,125	9	7	6	1	1	1	1	1	1	1	1	0,0058041528	0,0001405307	0,0034919661	0,0402439975	1	1	1	9	9	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	23659	10	1	688	3	3	2	2	3	2	2	1	2	89	0,5	0,0224719101	6144	1	f	6144	646049.1	1:7:6	2__speaker@3	hous_major@3	https://en.wikipedia.org/wiki/William_Temple_(governor) :Q886868	P102 :member of political party@en	https://en.wikipedia.org/wiki/Whig_Party_(United_States) :Q42183
0	2	14	3	4,6666666667	9	1	2	2	2	1	2	2	1	2	2	0,0612012844	4,87729251860022E-05	0,0354855256	0,0013744456	1	1	1	11	87	0	0	0	0	0	2	0,1428571429	2	1	2	1	0	1	1	1	0	1	1	1	0	0	372150	8	1	372150	7772	6041	2550	309	7772	2786	5088	1492	2263	8683	0,5355348169	0,2606242082	295	1	f	295	843843.2	1:1:2	name@3	nation@3	https://en.wikipedia.org/wiki/Tiffany_Chin :Q446171	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/United_States :Q30
0	11	27	6	4,5	374	1	0	27	27	1	13	27	0,4814814815	27	27	0,0012317512	1	0,5562241249	1,797836439	1	1	1	25	10	0	0	0	0	0	27	1	27	1	27	1	0	1	1	1	3	0	1	1	0	0	45	17489881	65	1	3030	3030	63	329	2852	314	2802	286	2802	12659	0,9108280255	0,221344498	64	1	f	64	796978.11	24:1:0	tournament@3	year@2	https://en.wikipedia.org/wiki/Malaysia_Open_(badminton) :Q1376114	P31-1 :instance of@en	https://en.wikipedia.org/wiki/2008_Malaysia_Super_Series :Q1514900
0	2	10	4	2,5	30	-1	1	10	10	1	1	1	1	10	1	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	0	53	0	0	0	0	0	10	1	10	1	1	1	1	1	1	1	0	0	-1	1	0	0	846719	70	1	20265	541823	541823	10658	257	541823	68711	223911	8070	223848	549029	0,1174484435	0,407716168	2	1	f	2	312889.2	3:-1:1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/FK_Smiltene/BJSS :Q19365067	P17 :country@en	https://en.wikipedia.org/wiki/Latvia :Q211
0	10	25	4	6,25	147	2	3	24	24	1	21	3	7	24	21	0,0058041528	0,0001405307	0,0034919661	0,0402439975	1	1	1	42	9	0	0	0	0,1739130435	0,1739130435	21	0,84	21	0,875	18	0,8571428571	0	1	1	1	33	0	1	1	0	0	23659	10	1	2353	6831	6835	2704	32	6850	3018	5409	2170	5407	7073	0,719019218	0,7644563834	959	1	f	959	969440.10	18:2:3	name@3	parti@3	https://en.wikipedia.org/wiki/Charles_Avery_Dunning :Q931076	P102 :member of political party@en	https://en.wikipedia.org/wiki/Liberal_Party_of_Canada :Q138345
0	6	13	4	3,25	37	2	1	12	12	1	10	12	0,8333333333	12	12	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	9	54	0	0	0	0	0	12	0,9230769231	12	1	12	1	1	1	1	1	0	0	1	1	0	0	32	1966	53	8	11425	11150	2734	6362	11429	8564	8165	6060	7960	19310	0,7076132648	0,4122216468	124	1	f	124	253910.6	6:2:1	club@3	player@3	https://en.wikipedia.org/wiki/Boussu_Dour_Borinage :Q925973	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Jean_Romaric_Kevin_Koffi :Q6171458
0	2	14	4	3,5	84	3	1	14	13	1,0769230769	14	2	7	14	14	0,0612012844	4,87729251860022E-05	0,0354855256	0,0013744456	1	1	1	23	53	0	0	0	0	0	13	0,9285714286	13	0,9285714286	13	0,9285714286	1	1	1	1	0	0	1	1	0	0	372150	8	1	4277	606565	407894	81302	235	606211	100462	306917	57963	249560	549029	0,5769644244	0,4545479383	2	1	f	2	775537.2	9:3:1	player@3	spancol@4	https://en.wikipedia.org/wiki/Fran_Tudor :Q19843224	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/Croatia :Q224
0	8	137	9	15,2222222222	243	1	0	81	81	1	81	27	3	81	81	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	9	54	0	0	0	0,8	0,8	72	0,5255474453	72	0,8888888889	72	0,8888888889	0	1	1	1	0	0	1	1	0	1	846719	70	1	411586	1471	1575	611	99	1575	676	1322	552	1322	3065	0,8165680473	0,4313213703	6001	1	f	6001	223186.8	43:1:0	club@3	countri@3	https://en.wikipedia.org/wiki/Olympique_Lyonnais :Q704	P17 :country@en	https://en.wikipedia.org/wiki/France :Q142
0	1	20	5	4	298	0	2	20	28	0,7142857143	20	24	0,8333333333	28	28	0,020079964	0,0013082196	0,0110575952	0,1183095939	1	1	1	11	11	0	0	0	0	0	20	1	20	0,7142857143	20	0,7142857143	1	1	1	1	0	0	1	1	0	0	14489	126	1	39	352	410	59	59	410	69	252	33	242	352	0,4782608696	0,6875	8107	1	f	8107	793218.1	6:0:2	game@3	host_citi@3	https://en.wikipedia.org/wiki/1958_British_Empire_and_Commonwealth_Games :Q919188	P276 :location@en	https://en.wikipedia.org/wiki/Cardiff :Q10690
0	2	35	9	3,8888888889	146	7	3	45	35	1,2857142857	28	17	1,6470588235	36	35	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	98	69	0	0	0	0	0	9	0,2571428571	12	0,3333333333	12	0,3428571429	1	1	1	1	31	16	1	1	0	0	846719	70	1	717475	18651	13905	2794	2114	15874	10008	4899	1684	3062	15696	0,1682653877	0,1950815494	593	1	f	593	930089.2	9:7:3	locat@3	oppon@3	https://en.wikipedia.org/wiki/The_Theater_at_Madison_Square_Garden :Q17089953	P17 :country@en	https://en.wikipedia.org/wiki/United_States :Q30
0	11	40	12	3,3333333333	213	2	3	34	34	1	9	34	0,2647058824	34	34	4,87729251860022E-05	0,0612012844	0,0354855256	1,7246830449	1	1	1	53	9	0	0	0	0	0	33	0,825	33	0,9705882353	33	0,9705882353	1	1	1	1	0	0	1	1	0	0	8	372150	9576	1	1463	1463	60	830	1463	835	1417	802	1411	1888	0,9604790419	0,7473516949	5189	1	f	5189	778260.11	7:2:3	nat**nat@3	player**player@3	https://en.wikipedia.org/wiki/Slovenia :Q215	P27-1 :country of citizenship@en	https://en.wikipedia.org/wiki/Jo%C5%BEe_Benko :Q6298581
0	14	63	10	6,3	432	4	3	48	48	1	5	10	0,5	48	10	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	10	55	0	0	0	0	0	4	0,0634920635	4	0,0833333333	1	0,1	0	1	1	1	0	0	1	1	0	0	32	1966	4	1	608	608	49	102	608	147	19	2	19	1154	0,0136054422	0,0164644714	7210	1	f	7210	188156.14	56:4:3	podium_finish**car@3	podium_finish**driver@3	https://en.wikipedia.org/wiki/Subaru_Impreza_WRC :Q2054611	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Petter_Solberg :Q215813
0	2	10	6	1,6666666667	28	2	1	9	9	1	3	9	0,3333333333	9	9	4,87729251860022E-05	0,0612012844	0,0354855256	1,7246830449	1	1	1	86	9	0	0	0,347826087	0	0,347826087	8	0,8	8	0,8888888889	8	0,8888888889	0	1	1	1	1	0	1	1	0	0	8	372150	372150	1	4959	4941	41	995	4981	1020	4537	886	4501	5060	0,868627451	0,8895256917	541	1	f	541	994596.2	9:2:1	countri@3	player@3	https://en.wikipedia.org/wiki/United_States :Q30	P27-1 :country of citizenship@en	https://en.wikipedia.org/wiki/Tammie_Green :Q4950869
0	4	22	5	4,4	54	1	2	16	16	1	16	9	1,7777777778	16	16	0,0612012844	4,87729251860022E-05	0,0354855256	0,0013744456	1	1	1	11	102	0	0	0	0	0	15	0,6818181818	15	0,9375	15	0,9375	1	1	1	1	0	3	1	1	0	0	372150	8	1	28791	6826	6826	3848	391	6826	3977	4901	2559	4721	11592	0,6434498366	0,4072636301	267	1	f	267	816078.4	10:1:2	name@3	nation@3	https://en.wikipedia.org/wiki/Edy_Hubacher :Q676213	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/Switzerland :Q39
0	1	11	4	2,75	72	3	2	13	11	1,1818181818	12	4	3	13	13	0,0055794217	5,46047080004503E-06	0,0031061523	0,0017579533	1	1	1	23	10	0	0	0,1818181818	0,1875	0,1875	7	0,6363636364	8	0,6153846154	8	0,6153846154	1	1	1	1	0	0	1	1	0	0	58817	6	1	49405	605093	406086	80362	21	605095	97620	299275	60646	299267	549029	0,6212456464	0,5450841395	2	1	f	2	908354.1	1:3:2	player@3	posit@3	https://en.wikipedia.org/wiki/Niklas_Backman :Q777592	P413 :position played on team / speciality@en	https://en.wikipedia.org/wiki/Defender_(association_football) :Q336286
0	1	35	5	7	102	-1	1	34	34	1	1	30	0,0333333333	34	30	0,002894945	0,003574861	0,0115412255	0,309747092	1	1	1	0	18	0	1	0	0	0	28	0,8	28	0,8235294118	24	0,8	1	1	1	1	0	0	-1	1	0	0	579	514	26	3	12450	12457	569	7048	12457	12155	3356	3323	3321	15872	0,2733854381	0,2092363911	409	1	f	409	640066.1	25:-1:1	protag_article@3	film@3	https://en.wikipedia.org/wiki/Siddharth_(actor) :Q3124846	P161-1 :cast member@en	https://en.wikipedia.org/wiki/Something_Something_(film) :Q13522854
0	1	83	5	16,6	57	-1	1	57	57	1	1	57	0,0175438596	57	57	0,002894945	0,003574861	0,0115412255	0,309747092	1	1	1	0	17	0	1	0	0	0	16	0,1927710843	16	0,2807017544	16	0,2807017544	1	1	1	1	0	0	-1	1	0	0	579	514	27	11	960	960	68	880	959	955	240	239	237	1407	0,2502617801	0,1684434968	2845	1	f	2845	317290.1	63:-1:1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Amanchi_Venkata_Subrahmanyam :Q4739519	P161-1 :cast member@en	https://en.wikipedia.org/wiki/Akkada_Abbai_Ikkada_Ammayi :Q4701302
0	7	22	8	2,75	340	1	2	22	25	0,88	5	23	0,2173913043	25	24	4,87729251860022E-05	0,0612012844	0,0354855256	1,7246830449	1	1	1	101	83	0	1	0	0	0	22	1	22	0,88	22	0,9166666667	0	1	1	1	8	12	1	1	0	0	8	372150	64621	1	9520	10677	36	4176	10677	4223	8992	3913	8957	11106	0,9265924698	0,8065009905	589	1	f	589	252097.7	1:1:2	nat@3	player@3	https://en.wikipedia.org/wiki/Canada :Q16	P27-1 :country of citizenship@en	https://en.wikipedia.org/wiki/Bryan_Allen_(ice_hockey) :Q994959
0	12	9	4	2,25	60	3	2	11	8	1,375	11	3	3,6666666667	11	11	0,0055794217	5,46047080004503E-06	0,0031061523	0,0017579533	1	1	1	23	10	0	0	0,1818181818	0,1875	0,1875	7	0,7777777778	7	0,6363636364	7	0,6363636364	1	1	1	1	0	0	1	1	0	0	58817	6	1	58817	605093	406086	80362	21	605095	97620	299275	60646	299267	549029	0,6212456464	0,5450841395	2	1	f	2	314952.12	8:3:2	player@3	posit@3	https://en.wikipedia.org/wiki/Joel_Lindpere :Q370847	P413 :position played on team / speciality@en	https://en.wikipedia.org/wiki/Midfielder :Q193592
0	9	7	5	1,4	13	1	2	3	3	1	3	3	1	3	3	0,0612012844	4,87729251860022E-05	0,0354855256	0,0013744456	1	1	1	11	88	0	0	0	0	0	2	0,2857142857	2	0,6666666667	2	0,6666666667	1	1	1	1	0	1	1	1	0	0	372150	8	2	10300	32105	30396	11491	1403	32105	14656	21069	7806	19107	53942	0,5326146288	0,3542137852	29	1	f	29	732448.9	1:1:2	name@3	nation@3	https://en.wikipedia.org/wiki/Anita_Wei%C3%9F :Q273006	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/East_Germany :Q16957
0	1	445	7	63,5714285714	2463	5	1	134	139	0,964028777	34	64	0,53125	83	68	0,0023908344	0,0023862476	0,005854168	0,4076151508	1	1	1	57	67	0	0	0	0	0	5	0,0112359551	5	0,0602409639	1	0,0147058824	0	1	1	1	4	14	1	1	1	1	76	76	20	3	8997	9099	169	399	3297	810	241	4	28	30057	0,0049382716	0,0009315634	2945	1	f	2945	195507.1	188:5:1	lsp**decay_utc@3	rocket**payload_⚀_=_cubesat@3	https://en.wikipedia.org/wiki/United_States :Q30	P47-1 :shares border with@en	https://en.wikipedia.org/wiki/Canada :Q16
0	2	3	8	0,375	83	4	5	4	3	1,3333333333	4	3	1,3333333333	4	4	1,11393604320919E-06	1,90024383841567E-06	1,03566187382589E-06	1,8348110387	1	1	1	35	17	0	0	0	0	0	1	0,3333333333	1	0,25	1	0,25	0	1	1	1	19	0	1	1	0	0	1	7	2	1	100	73	25	43	103	55	12	2	4	98	0,0363636364	0,0408163265	7075	1	f	7075	285286.2	2:4:5	age@3	unit@3	https://en.wikipedia.org/wiki/Santonian :Q257290	P523-1 :temporal range start@en	https://en.wikipedia.org/wiki/Bajo_de_la_Carpa_Formation :Q4848915
0	1	9	12	0,75	37	2	7	6	6	1	6	6	1	6	6	0,0002825684	0,0003374571	0,0002078228	1,6237730867	1	1	1	9	9	0	0	0	0	0	6	0,6666666667	6	1	6	1	0	1	1	1	0	0	1	1	0	0	38	147	2	1	777	777	35	45	777	61	665	23	573	1091	0,3770491803	0,5252062328	1218	1	f	1218	775342.1	8:2:7	home_team@3	venu@3	https://en.wikipedia.org/wiki/Wakefield_Trinity :Q3565244	P466-1 :occupant@en	https://en.wikipedia.org/wiki/Belle_Vue_(Wakefield) :Q2894741
0	1	39	4	9,75	83	3	1	22	21	1,0476190476	20	21	0,9523809524	22	22	0,0008120812	0,0022243774	0,0015381007	1,4461844651	1	1	1	9	16	0	1	0	0	0	12	0,3076923077	12	0,5454545455	12	0,5454545455	1	1	1	1	0	0	1	1	0	0	26	275	7	2	2748	2710	1341	2373	2742	2412	1297	1112	209	5720	0,4610281924	0,0365384615	855	1	f	855	868258.1	2:3:1	director@3	titl@3	https://en.wikipedia.org/wiki/Ventura_Pons :Q2399329	P58-1 :screenwriter@en	https://en.wikipedia.org/wiki/Caresses :Q2938162
0	2	13	11	1,1818181818	63	-1	1	12	12	1	1	5	0,2	12	5	0,0071338212	0,0006410811	0,0133908223	0,0478746636	1	1	1	0	9	0	0	0	0	0	11	0,8461538462	11	0,9166666667	4	0,8	1	1	1	1	0	0	-1	1	0	1	1966	32	11	283	2100	2100	182	334	2100	730	1872	605	1865	2438	0,8287671233	0,7649712879	1340	1	f	1340	262281.2	2:-1:1	protag_article@3	club**club@3	https://en.wikipedia.org/wiki/H%C3%A5vard_Nielsen :Q203037	P54 :member of sports team@en	https://en.wikipedia.org/wiki/V%C3%A5lerenga_Fotball :Q212819
0	5	63	6	10,5	611	4	3	52	52	1	5	22	0,2272727273	52	22	4,86637157700013E-05	0,0010424039	0,0005922438	1,7600923965	1	1	1	11	18	0	1	0,4275793651	0	0,4275793651	52	0,8253968254	52	1	22	1	1	1	1	1	0	0	1	1	0	0	20	1863	1863	1	1697	1697	24	528	1697	539	1525	422	1318	2168	0,7829313544	0,6079335793	6233	1	f	6233	583655.5	5:4:3	network@3	program@3	https://en.wikipedia.org/wiki/NBC :Q13974	P449-1 :original network@en	https://en.wikipedia.org/wiki/Carol_%26_Company :Q3281321
0	6	12	6	2	42	2	3	12	12	1	12	10	1,2	12	12	0,0004296735	6,96756074085746E-06	0,0002535467	0,0274803851	1	1	1	10	87	0	0	0	0	0	2	0,1666666667	2	0,1666666667	2	0,1666666667	1	1	1	1	0	1	1	1	0	0	2387	4	1	30	38064	37719	8745	1480	38064	12110	2044	477	2030	56071	0,0393889348	0,0362040984	72	1	f	72	798568.6	11:2:3	name@3	nation@3	https://en.wikipedia.org/wiki/Grace_Claxton :Q23321945	P1532 :country for sport@en	https://en.wikipedia.org/wiki/Puerto_Rico :Q1183
