3	18	6	3	91	1	2	13	13	1	12	8	1,5	13	12	0,0071338212	0,0006410811	0,0133908223	0,0478746636	73	9	0	0	0	0	0	2	0,1111111111	2	0,1538461538	2	0,1666666667	0	0	1	1	18	0	1	1	0	0	1966	32	6	0	844	842	683	262	850	697	156	112	156	1003	0,1606886657	0,1555333998	7651	1	f	7651	100356.3	9:1:2	player@3	school@3	https://en.wikipedia.org/wiki/Chris_Salvaggione :Q5107967	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Charlotte_49ers_men%27s_soccer :Q5085817
2	102	7	14,5714285714	1012	2	1	102	102	1	17	13	1,3076923077	102	50	3,29376E-05	0,2055602751	0,1123884671	1,829015738	86	28	0	0	0	0	0	31	0,3039215686	31	0,3039215686	9	0,18	1	0	1	1	1	6	1	1	0	0	70	846719	99290	1	657	657	53	63	657	252	290	37	290	664	0,1468253968	0,436746988	30244	1	f	30244	81483.2	65:2:1	nation@3	year@1	https://en.wikipedia.org/wiki/Brazil :Q155	P17-1 :country@en	https://en.wikipedia.org/wiki/2010%E2%80%9311_Portuguese_Liga :Q925634
1	20	5	4	103	0	2	17	17	1	17	15	1,1333333333	17	17	0,0002825684	0,0003374571	0,0002078228	1,6237730867	10	10	0	0	0	0	0	6	0,3	6	0,3529411765	6	0,3529411765	0	0	1	1	0	0	1	1	0	0	38	147	6	1	87	87	87	82	86	86	24	24	8	132	0,2790697674	0,0606060606	32770	3	f	32770	395050.1	10:0:2	club@3	stadium@3	https://en.wikipedia.org/wiki/Juventus_FC :Q1422	P466-1 :occupant@en	https://en.wikipedia.org/wiki/Stadio_Olimpico_Grande_Torino :Q214629
46	9	8	1,125	54	1	0	9	9	1	9	5	1,8	9	9	0,00650104	0,1216120891	0,0706422464	1,7215206943	10	10	0	0	0,1363636364	0	0,1363636364	1	0,1111111111	1	0,1111111111	1	0,1111111111	0	0	1	1	0	0	1	1	0	0	150	48884	0	0	32	32	31	11	32	31	4	3	4	32	0,0967741935	0,125	44641	3	f	44641	822465.46	3:1:0	locat@3	school@3	https://en.wikipedia.org/wiki/Holton,_Indiana :Q2548455	P131-1 :located in the administrative territorial entity@en	https://en.wikipedia.org/wiki/South_Ripley_Junior/Senior_High_School :Q159334
2	63	4	15,75	151	0	1	44	44	1	44	5	8,8	44	44	0,0058041528	0,0001405307	0,0034919661	0,0402439975	11	81	0	0	0	0,1379310345	0,1379310345	25	0,3968253968	25	0,5681818182	25	0,5681818182	0	0	1	1	0	7	1	1	0	0	23659	10	0	26	226	226	104	9	226	113	130	58	130	315	0,5132743363	0,4126984127	44944	1	f	44944	559189.2	50:0:1	name@3	nation_parti@3	https://en.wikipedia.org/wiki/S%C3%B3lveig_P%C3%A9tursd%C3%B3ttir :Q546985	P102 :member of political party@en	https://en.wikipedia.org/wiki/Independence_Party_(Iceland) :Q218303
3	500	16	31,25	2316	4	3	272	272	1	16	272	0,0588235294	272	272	6,9676E-06	0,0004296735	0,0002535467	1,6946524603	86	70	0	0	0	0	0	20	0,04	20	0,0735294118	20	0,0735294118	0	0	1	1	1	15	1	1	0	0	4	2387	214	0	763	763	21	762	763	762	90	90	8	1340	0,1181102362	0,0059701493	47883	3	f	47883	935040.3	460:4:3	nation@3	player@3	https://en.wikipedia.org/wiki/Sweden :Q34	P1532-1 :country for sport@en	https://en.wikipedia.org/wiki/Carl_Dahlstr%C3%B6m :Q15737254
1	865	6	144,1666666667	2271	0	1	715	715	1	715	31	23,064516129	715	715	0,0071338212	0,0006410811	0,0133908223	0,0478746636	9	99	0	0	0	0	0	72	0,0832369942	72	0,1006993007	72	0,1006993007	0	0	1	1	0	1	1	1	0	0	1966	32	12	1203	1277	1277	1270	49	1277	1270	150	150	150	1429	0,1181102362	0,1049685094	58534	1	f	58534	1029788.1	488:0:1	name@3	nation@3	https://en.wikipedia.org/wiki/Lee_Makel :Q5972919	P54 :member of sports team@en	https://en.wikipedia.org/wiki/England_national_football_team :Q47762
55	68	7	9,7142857143	342	1	0	46	46	1	46	46	1	46	46	0,000114648	0,0001345242	9,99592E-05	1,3457903045	118	10	0	0	0	0	0	3	0,0441176471	3	0,0652173913	3	0,0652173913	0	0	1	1	17	0	1	1	0	0	45	45	1	1	133	133	115	77	133	132	11	11	8	238	0,0833333333	0,0336134454	66052	1	f	66052	1016112.55	17:1:0	outgo_manag@3	team@3	https://en.wikipedia.org/wiki/Graham_Alexander :Q553382	P286-1 :head coach@en	https://en.wikipedia.org/wiki/Fleetwood_Town :Q48941
1	1068	8	133,5	5646	7	0	66	61	1,0819672131	47	48	0,9791666667	65	58	0,0011554575	0,0088434946	0,0048910858	1,8080841162	9	9	0	0	0	0	0	4	0,0037453184	4	0,0615384615	4	0,0689655172	0	0	1	1	0	0	1	1	0	0	11	39785	3	0	147	135	82	94	142	116	8	8	8	2497	0,0689655172	0,0032038446	81677	1	f	81677	121648.1	1014:7:0	artist@3	name@3	https://en.wikipedia.org/wiki/Dick_Dillin :Q267992	P170-1 :creator@en	https://en.wikipedia.org/wiki/Aurakles :Q762480
1	14	10	1,4	16	-1	0	10	10	1	1	4	0,25	10	4	0,0071338212	0,0006410811	0,0133908223	0,0478746636	0	9	0	0	0	0	0	6	0,4285714286	6	0,6	2	0,5	1	0	1	1	0	0	-1	1	0	1	1966	32	14	25	24	24	3	11	24	11	18	7	18	30	0,6363636364	0,6	94190	1	f	94190	7101.1	3:-1:0	protag_article@3	club**club@3	https://en.wikipedia.org/wiki/Daniel_Rodrigo_de_Oliveira :Q14668726	P54 :member of sports team@en	https://en.wikipedia.org/wiki/KFC_Vigor_Wuitens_Hamme :Q658768
